id,address,lat,lng
1790,"3364 Main St, Mexico, NY 13114 USA",43.46055,-76.2377
1791,"613 W Main St, Louisville, OH 44641 USA",40.8373,-81.2657
1792,"3125 S Main St, Middletown, OH 45044 USA",39.48282,-84.4192
1793,"2450 Highway 80, Choudrant, LA 71227 USA",32.53015,-92.5129
1794,"42 Colrain Rd, Greenfield, MA 01301 USA",42.58884,-72.6227
1795,"4423 Highway 641 S, Camden, TN 38320 USA",35.99326,-88.1103
1796,"8701 W County Road 127, Midland, TX 79706 USA",31.92143,-102.188
1797,"458 Springmill St, Mansfield, OH 44903 USA",40.76939,-82.5223
1798,"102 North St, Marble Hill, MO 63764 USA",37.30265,-89.9709
1799,"111 Frances Ln, Beaver Dam, WI 53916 USA",43.48734,-88.8087
1800,"12644 State Route 12E, Chaumont, NY 13622 USA",44.0597,-76.1191
1801,"4649 Main Hwy, Breaux Bridge, LA 70517 USA",30.23535,-91.8797
1802,"10148 Old Pascagoula Rd, Theodore, AL 36582 USA",30.53585,-88.2825
1803,"10 Main St, Winchester, NH 03470 USA",42.76698,-72.3896
1804,"15055 Maccorkle Ave, Cabin Creek, WV 25035 USA",38.19566,-81.4886
1805,"1597 S Main St, Martin, MI 49070 USA",42.53703,-85.6411
1806,"16861 Caberfae Hwy, Wellston, MI 49689 USA",44.2249,-85.9642
1807,"1688 Western Ave, Chillicothe, OH 45601 USA",39.33674,-83.0275
1808,"28 McCord Ln, Milton, KY 40045 USA",38.70242,-85.3723
1809,"503 Highway 20, Thibodaux, LA 70301 USA",29.87569,-90.8052
1810,"17559 Forest Rd, Forest, VA 24551 USA",37.37156,-79.2515
1811,"310 Betsy Bell Rd, Staunton, VA 24401 USA",38.1327,-79.0618
1812,"174 W Jackson St, Parker City, IN 47368 USA",40.19325,-85.2056
1813,"586 West Veterans Boulevard, Derma, MS 38839 USA",33.85594,-89.2956
1814,"781 College Pkwy, Colchester, VT 05446 USA",44.49783,-73.1586
1815,"403 N High St, Mount Orab, OH 45154 USA",39.03316,-83.9196
1816,"639 Bath Rd, Wiscasset, ME 04578 USA",43.97299,-69.7119
1817,"100 Urton Ln, Louisville, KY 40223 USA",38.24171,-85.5102
1818,"100 Urton Ln Ste 102, Louisville, KY 40223 USA",38.2416,-85.5105
1819,"5725 Highway 43, Joplin, MO 64804 USA",36.98656,-94.5516
1820,"1080 N Brown St, La Plata, MO 63549 USA",40.03212,-92.4878
1821,"1030 W 21st St, South Sioux City, NE 68776 USA",42.46921,-96.426
1822,"2121 W 21st St, Clovis, NM 88101 USA",34.41888,-103.231
1823,"114 Best Dr, Spartanburg, SC 29303 USA",35.00844,-82.0261
1824,"2121 E Market St, Harrisonburg, VA 22801 USA",38.42467,-78.8398
1825,"11881 Winchester Ave, Bunker Hill, WV 25413 USA",39.3735,-77.9828
1826,"16350 Allenby Drive, Mesa, OH 43040 USA",40.24056,-83.3418
1827,"16350 Allenby Drive, Marysville, OH 43040 USA",40.24056,-83.3418
1828,"1100 E 10th St, Roanoke Rapids, NC 27870 USA",36.45073,-77.6461
1829,"2321 Post Rd, Plover, WI 54467 USA",44.46295,-89.5446
1830,"801 Us Highway 61, New Madrid, MO 63869 USA",36.43181,-89.6932
1831,"7327 US Highway 61, St Francisvle, LA 70775 USA",30.79327,-91.382
1832,"9328 Sam Snead Hwy, Hot Springs, VA 24445 USA",38.01295,-79.8103
1833,"7426 Norris Fwy, Knoxville, TN 37938 USA",36.08423,-83.9348
1834,"7418 Norris Fwy, Knoxville, TN 37938 USA",36.08381,-83.9344
1835,"1700 Central Ave, Estherville, IA 51334 USA",43.40166,-94.8214
1836,"1824 Glenn Blvd SW, Fort Payne, AL 35968 USA",34.43788,-85.7586
1837,"214 S Lee St, Hampton, AR 71744 USA",33.53595,-92.4703
1838,"5603 County Road 286, Sargent, TX 77414 USA",28.82173,-95.6536
1839,"501 Old Highway 19, Alton, MO 65606 USA",36.69708,-91.398
1840,"1195 Falmouth Rd, Centerville, MA 02632 USA",41.65787,-70.3309
1841,"4176 S Amherst Hwy, Madison Heights, VA 24572 USA",37.46328,-79.119
1842,"3308 Platt Springs Rd, West Columbia, SC 29170 USA",33.9559,-81.1195
1843,"580 N Main St, Vidor, TX 77662 USA",30.13027,-94.0148
1844,"7003 Us 11, Shawsville, VA 24162 USA",37.17032,-80.2483
1845,"1808 Highway 72 E, Corinth, MS 38834 USA",34.91502,-88.5042
1846,"3728 S State Highway 97, Sand Springs, OK 74063 USA",36.12997,-96.1163
1847,"2632 Decatur Pike, Athens, TN 37303 USA",35.46483,-84.6456
1848,"281 Main St, Yarmouth, ME 04096 USA",43.80213,-70.19
1849,"1514 N Texana St, Hallettsville, TX 77964 USA",29.45924,-96.9395
1850,"7540 North York, Okay, OK 74446 USA",35.84552,-95.3148
1851,"295 E US Highway 77, San Benito, TX 78586 USA",26.13736,-97.6243
1852,"3800 Emerson Ave, Parkersburg, WV 26104 USA",39.28892,-81.5307
1853,"997 W Sharon Ave, Houghton, MI 49931 USA",47.11291,-88.5872
1854,"11911 Hickman Rd, Urbandale, IA 50323 USA",41.61724,-93.7818
1855,"2104 Neva Rd, Antigo, WI 54409 USA",45.16015,-89.1486
1856,"10859 State Route 772, Piketon, OH 45661 USA",39.04471,-83.1448
1857,"10855 State Route 772 Side, Piketon, OH 45661 USA",39.0437,-83.1453
1858,"1949 Commerce Pkwy, Chippewa Falls, WI 54729 USA",44.96424,-91.3653
1859,"67 Johnson Blvd, Columbus, IN 47201 USA",39.19914,-85.9509
1860,"3535 Recreational Road 255 W, Brookeland, TX 75931 USA",31.06282,-94.0379
1861,"101 Council St, West Branch, IA 52358 USA",41.65251,-91.3439
1862,"251 Main St, Norway, ME 04268 USA",44.21281,-70.5381
1863,"2842 E State St, Salem, OH 44460 USA",40.90168,-80.8195
1864,"3321 State Route 11, Malone, NY 12953 USA",44.84801,-74.319
1865,"300 W 4th St, Eldon, MO 65026 USA",38.34659,-92.5851
1866,"704 Mad River St, Forest, OH 45843 USA",40.79454,-83.5162
1867,"130 Harrison St, Buena Vista, CO 81211 USA",38.85093,-106.14
1868,"14128 9 Mile Rd, Kaleva, MI 49645 USA",44.37066,-86.0149
1869,"1820 10th St, Gering, NE 69341 USA",41.82708,-103.66
1870,"35 E Main St, Silver Cliff, CO 81252 USA",38.13641,-105.457
1871,"3815 E FM 2812, Edinburg, TX 78542 USA",26.38231,-98.1148
1872,"402 2nd St SW, Burkeville, VA 23922 USA",37.18711,-78.195
1873,"4887 Long View Rd, Rapid City, SD 57703 USA",44.05228,-103.139
1874,"1281 Engineer Rd, Granite City, IL 62040 USA",38.75082,-90.0713
1875,"119 West Bennett Avenue, Martin, SD 57551 USA",43.17156,-101.733
1876,"1117 Highway 231 S, Troy, AL 36081 USA",31.78294,-85.9569
1877,"11N250 Gale St, Elgin, IL 60123 USA",42.03245,-88.3342
1878,"65 Madison Ave, Skowhegan, ME 04976 USA",44.76727,-69.7199
1879,"806 Elm St, Boscobel, WI 53805 USA",43.13585,-90.7111
1880,"45 County Road 407, South Point, OH 45680 USA",38.4206,-82.5032
1881,"3600 Commerce Dr, Warsaw, IN 46580 USA",41.23098,-85.8035
1882,"715 W Broadway St, Spiro, OK 74959 USA",35.2413,-94.6315
1883,"8996 AL Highway 22, Maplesville, AL 36750 USA",32.7829,-86.8729
1884,"8570 Highway 193, Oakland, TN 38060 USA",35.15309,-89.4921
1885,"34690 US Highway 31, Stapleton, AL 36578 USA",30.73032,-87.7931
1886,"194 Aviation Way, Dubois, PA 15801 USA",41.18601,-78.8918
1887,"115 N Hopkinsville Rd, Mortons Gap, KY 42440 USA",37.23553,-87.4767
1888,"330 Wadlow Gap Rd, Gate City, VA 24251 USA",36.59807,-82.5191
1889,"1010 Liberty Hill Dr, Evergreen, AL 36401 USA",31.45479,-86.9635
1890,"18350 Highway 125 S, Bolivar, TN 38008 USA",35.24078,-88.9737
1891,"5924 US Route 60, Ashland, KY 41102 USA",38.43675,-82.688
1892,"10000 West Florissant Ave, Saint Louis, MO 63136 USA",38.7501,-90.2794
1893,"11925 N Saginaw St, Mount Morris, MI 48458 USA",43.12109,-83.695
1894,"1501 Jackson Landing Rd, Picayune, MS 39466 USA",30.51434,-89.6969
1895,"6850 Beech Run Road, Nimitz, WV 25978 USA",37.6501,-80.9677
1896,"701 21st Cir, Wisner, NE 68791 USA",41.99457,-96.9267
1897,"2200 Rock Port Dr, Harrisonburg, VA 22801 USA",38.40505,-78.8678
1898,"5364 Stadium Pkwy, Rockledge, FL 32955 USA",28.2687,-80.7374
1899,"704 Main St, West Warwick, RI 02893 USA",41.7225,-71.5334
1900,"602 N Saint Marys St, Falfurrias, TX 78355 USA",27.23195,-98.1433
1901,"214 Kirkland St, Abbeville, AL 36310 USA",31.56762,-85.2512
1902,"1103 Richland Ave E, Aiken, SC 29801 USA",33.55533,-81.7051
1903,"201 E Ann St, Kaukauna, WI 54130 USA",44.25984,-88.2733
1904,"307 Main St W, Ripley, WV 25271 USA",38.82142,-81.7215
1905,"43 E Main St, Falconer, NY 14733 USA",42.12034,-79.1974
1906,"1034 Broad St, Sumter, SC 29150 USA",33.94747,-80.3748
1907,"401 N Martin St, Warren, AR 71671 USA",33.61776,-92.0723
1908,"556 Northside Dr E, Statesboro, GA 30458 USA",32.44,-81.7637
1909,"609 NE US Highway 60, Billings, MO 65610 USA",37.06942,-93.5494
1910,"5474 Highway 60, Birchwood, TN 37308 USA",35.3686,-84.991
1911,"10 Cochran Hwy, Hawkinsville, GA 31036 USA",32.28272,-83.451
1912,"1928 US Highway 40, Hays, KS 67601 USA",38.89711,-99.3146
1913,"1227 M 89, Plainwell, MI 49080 USA",42.45185,-85.6642
1914,"1150 West Blvd, Chesterfield, SC 29709 USA",34.73649,-80.1067
1915,"145 Britmart Rd, Elkton, KY 42220 USA",36.84798,-87.3023
1916,"2004 Smith Ave, Thomasville, GA 31792 USA",30.83448,-83.949
1917,"1821 Highway 90, Liberty, TX 77575 USA",30.05691,-94.798
1918,"1840 W Main St, Salem, IL 62881 USA",38.62382,-88.9806
1919,"3524 Main St, Ravenna, MI 49451 USA",43.18933,-85.9357
1920,"3000 Enterprise Ave, York, NE 68467 USA",40.89355,-97.5909
1921,"1688 N Main St, Crossville, TN 38555 USA",35.97028,-85.0373
1922,"7951 Southmost Rd, Brownsville, TX 78521 USA",25.86649,-97.4239
1923,"900 N State Route 121, Mt Zion, IL 62549 USA",39.79061,-88.8704
1924,"117 S Lake St, East Jordan, MI 49727 USA",45.15154,-85.1392
1925,"2055 S Queen St, York, PA 17403 USA",39.93845,-76.6932
1926,"9005 Wards Rd, Rustburg, VA 24588 USA",37.25432,-79.1855
1927,"2698 Us-169, Grand Rapids, MN 55744 USA",47.30335,-93.3791
1928,"530 Main St W, Mount Carmel, TN 37645 USA",36.53768,-82.6704
1929,"200 Pacer Dr NW, Corydon, IN 47112 USA",38.23767,-86.1314
1930,"31109 FM 2978 Rd, Magnolia, TX 77354 USA",30.20209,-95.5836
1931,"1100 E Main St, Gilman, WI 54433 USA",45.16634,-90.7982
1932,"4815 Broad Street Rd, Louisa, VA 23093 USA",37.84386,-77.9986
1933,"3465 Simpson Ferry Rd, Camp Hill, PA 17011 USA",40.22586,-76.9392
1934,"18 SE 10th St, Grand Rapids, MN 55744 USA",47.22053,-93.5282
1935,"2001 Garfield Rd N, Traverse City, MI 49686 USA",44.66005,-85.544
1936,"215 Doddridge Ave, Cloquet, MN 55720 USA",46.71338,-92.4604
1937,"13236 Rittenhouse Dr, Midlothian, VA 23112 USA",37.41617,-77.6405
1938,"103 Plaza Drive Ext, Flowood, MS 39232 USA",32.35604,-90.0159
1939,"1473 S Lapeer Rd, Lapeer, MI 48446 USA",43.01975,-83.3216
1940,"315 South Front Street, Sandersville, MS 39477 USA",31.78462,-89.0367
1941,"1400 S Park Dr, Broken Bow, OK 74728 USA",34.01247,-94.7401
1942,"16399 Highway 16 E, De Kalb, MS 39328 USA",32.77497,-88.6442
1943,"13970 State Route 8, Wattsburg, PA 16442 USA",42.01348,-79.8166
1944,"1575 Hart St, Vincennes, IN 47591 USA",38.67016,-87.5168
1945,"5211 Highway 321, Gaston, SC 29053 USA",33.83566,-81.0907
1946,"58 WW Averitte Dr, Sylacauga, AL 35151 USA",33.14378,-86.4092
1947,"8427 Miller Hill Rd, Averill Park, NY 12018 USA",42.6376,-73.5418
1948,"1050 Ellington Dr, Milan, TN 38358 USA",35.91445,-88.7513
1949,"15652 State Route 180, Catlettsburg, KY 41129 USA",38.3572,-82.6965
1950,"3459 Warrior River Rd, Bessemer, AL 35023 USA",33.46351,-87.0253
1951,"1253 Highway 42, Petal, MS 39465 USA",31.35074,-89.196
1952,"23021 Coshocton Rd, Howard, OH 43028 USA",40.40898,-82.3329
1953,"2360 Perry Lane Rd, Brunswick, GA 31525 USA",31.24605,-81.5079
1954,"806 S 16th Ave, Laurel, MS 39440 USA",31.67875,-89.1473
1955,"4750 Tuscarawas Rd, Beaver, PA 15009 USA",40.70445,-80.4011
1956,"520 W Aztec Blvd, Aztec, NM 87410 USA",36.82627,-108.007
1957,"215 E Jefferson St, Tipton, IN 46072 USA",40.28208,-86.0389
1958,"8135 New Glasgow Rd, Scottsville, KY 42164 USA",36.83214,-86.1091
1959,"895 4th St W, Milan, IL 61264 USA",41.44402,-90.5718
1960,"671 Wolford Ave, Liberty, KY 42539 USA",37.32319,-84.9279
1961,"935 E Race St, Kingston, TN 37763 USA",35.86716,-84.5032
1962,"522 N Jim Thorpe Blvd, Prague, OK 74864 USA",35.48232,-96.685
1963,"537 S County Line Dr, Chaparral, NM 88081 USA",32.03587,-106.377
1964,"1960 Ormond Blvd, Destrehan, LA 70047 USA",29.96913,-90.3756
1965,"7019 Eastman Ave, Midland, MI 48642 USA",43.66182,-84.2477
1966,"3165 US Highway 227, Carrollton, KY 41008 USA",38.67588,-85.1511
1967,"214 W 3rd St, Mount Carmel, IL 62863 USA",38.40761,-87.7628
1968,"1508 W Front St, Roanoke, IL 61561 USA",40.79404,-89.2202
1969,"2000 Liquitex Ln, Winfield, KS 67156 USA",37.23234,-96.9723
1970,"1850 Plover Rd, Plover, WI 54467 USA",44.45633,-89.5277
1971,"39 Highway 5, Hickory Flat, MS 38633 USA",34.61826,-89.1847
1972,"900 E Higgins Rd, Schaumburg, IL 60173 USA",42.05018,-88.1015
1973,"1823 S 4th St, Chickasha, OK 73018 USA",35.03114,-97.9344
1974,"9341 Point Pleasant Rd, Millwood, WV 25262 USA",38.88203,-81.8618
1975,"188 Northside Dr, Newton, MS 39345 USA",32.33329,-89.1429
1976,"301 N Center St, Bangor, MI 49013 USA",42.31293,-86.1088
1977,"685 N Lincoln Blvd, Hodgenville, KY 42748 USA",37.58246,-85.7368
1978,"795 Highway 47 S, Isle, MN 56342 USA",46.139,-93.461
1979,"1 Executive Park Dr NE, Atlanta, GA 30329 USA",33.83,-84.3332
1980,"721 S Jefferies Blvd, Walterboro, SC 29488 USA",32.89643,-80.6726
1981,"1149 M 89, Plainwell, MI 49080 USA",42.45018,-85.6579
1982,"1107 E Main St, Stigler, OK 74462 USA",35.25236,-95.1134
1983,"108 W Harris St, Pine Mountain, GA 31822 USA",32.86516,-84.8551
1984,"216 Mead Rd, Hardeeville, SC 29927 USA",32.3118,-80.9658
1985,"22903 State Highway 112, Cameron, OK 74932 USA",35.19003,-94.493
1986,"1400 Michigan St, Sidney, OH 45365 USA",40.28826,-84.1766
1987,"2201 Grand Central Ave, Vienna, WV 26105 USA",39.32128,-81.5529
1988,"272 N Sandusky St, Tiffin, OH 44883 USA",41.12622,-83.1777
1989,"496 W Main St, Mecosta, MI 49332 USA",43.62271,-85.2313
1990,"3306 Westmoreland Dr, Roanoke, VA 24018 USA",37.23305,-80.0073
1991,"644 W Avenue J, Robstown, TX 78380 USA",27.79964,-97.6795
1992,"975 Market St, Meadville, PA 16335 USA",41.63654,-80.1538
1993,"904 W Greenwood St, Abbeville, SC 29620 USA",34.16064,-82.3847
1994,"6 Highway 95, Eufaula, AL 36027 USA",31.91917,-85.1528
1995,"8605 Dollarway Rd, White Hall, AR 71602 USA",34.27774,-92.0919
1996,"103 S Main St, Morton, TX 79346 USA",33.72498,-102.759
1997,"4689 S Amherst Hwy, Madison Heights, VA 24572 USA",37.44456,-79.1192
1998,"10155 Highway 51, Coldwater, MS 38618 USA",34.69824,-89.9812
1999,"1124 Edgewater Dr, North Pekin, IL 61554 USA",40.60248,-89.6295
2000,"1352 N Brown Ave, Minden, NE 68959 USA",40.50754,-98.9513
